HSCode,Commodity,Value,Date
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,64.11,6/1/2018
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",207.3,6/1/2018
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",1.09,6/1/2018
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,34.95,6/1/2018
45,CORK AND ARTICLES OF CORK.,0.47,6/1/2018
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",1.94,6/1/2018
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.6,6/1/2018
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",173.8,6/1/2018
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",31.66,6/1/2018
50,SILK,7.81,6/1/2018
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",16.54,6/1/2018
52,COTTON.,693.7,6/1/2018
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,34.15,6/1/2018
54,MAN-MADE FILAMENTS.,182.53,6/1/2018
55,MAN-MADE STAPLE FIBRES.,173.35,6/1/2018
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",33.53,6/1/2018
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,143.25,6/1/2018
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,29.39,6/1/2018
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",20.96,6/1/2018
60,KNITTED OR CROCHETED FABRICS.,35.4,6/1/2018
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",677.66,6/1/2018
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",681.14,6/1/2018
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,444.1,6/1/2018
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",247.91,6/1/2018
65,HEADGEAR AND PARTS THEREOF.,3.94,6/1/2018
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.16,6/1/2018
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,12.11,6/1/2018
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",127.09,6/1/2018
69,CERAMIC PRODUCTS.,118.84,6/1/2018
70,GLASS AND GLASSWARE.,71.36,6/1/2018
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","3,530.44",6/1/2018
72,IRON AND STEEL,737.83,6/1/2018
73,ARTICLES OF IRON OR STEEL,587.78,6/1/2018
74,COPPER AND ARTICLES THEREOF.,64.15,6/1/2018
75,NICKEL AND ARTICLES THEREOF.,5.96,6/1/2018
76,ALUMINIUM AND ARTICLES THEREOF.,540.59,6/1/2018
78,LEAD AND ARTICLES THEREOF.,32.68,6/1/2018
79,ZINC AND ARTICLES THEREOF.,68.34,6/1/2018
80,TIN AND ARTICLES THEREOF.,0.84,6/1/2018
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,6.19,6/1/2018
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",68.55,6/1/2018
83,MISCELLANEOUS ARTICLES OF BASE METAL.,49.63,6/1/2018
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","1,732.51",6/1/2018
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",964.52,6/1/2018
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",32.63,6/1/2018
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.","1,491.67",6/1/2018
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",185.14,6/1/2018
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",285.34,6/1/2018
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",270.73,6/1/2018
91,CLOCKS AND WATCHES AND PARTS THEREOF.,8.63,6/1/2018
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,1.31,6/1/2018
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,6.13,6/1/2018
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",141.94,6/1/2018
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",34,6/1/2018
96,MISCELLANEOUS MANUFACTURED ARTICLES.,53.19,6/1/2018
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,9.25,6/1/2018
98,PROJECT GOODS; SOME SPECIAL USES.,4.06,6/1/2018
99,MISCELLANEOUS GOODS.,7.73,6/1/2018
1,LIVE ANIMALS.,2.9,7/1/2018
2,MEAT AND EDIBLE MEAT OFFAL.,345.95,7/1/2018
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",540.72,7/1/2018
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",25.02,7/1/2018
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",8.25,7/1/2018
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,7.35,7/1/2018
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,111.52,7/1/2018
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,105.21,7/1/2018
9,"COFFEE, TEA, MATE AND SPICES.",257.68,7/1/2018
10,CEREALS.,699.9,7/1/2018
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,20.61,7/1/2018
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",139.41,7/1/2018
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",82.73,7/1/2018
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,5.05,7/1/2018
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,76.4,7/1/2018
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",32.37,7/1/2018
17,SUGARS AND SUGAR CONFECTIONERY.,112.12,7/1/2018
18,COCOA AND COCOA PREPARATIONS.,13.08,7/1/2018
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",43.12,7/1/2018
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",47.59,7/1/2018
21,MISCELLANEOUS EDIBLE PREPARATIONS.,60.23,7/1/2018
22,"BEVERAGES, SPIRITS AND VINEGAR.",24.74,7/1/2018
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,130.56,7/1/2018
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,72.56,7/1/2018
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",186.84,7/1/2018
26,"ORES, SLAG AND ASH.",92.3,7/1/2018
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","3,939.64",7/1/2018
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",150.02,7/1/2018
29,ORGANIC CHEMICALS,"1,383.36",7/1/2018
30,PHARMACEUTICAL PRODUCTS,"1,105.19",7/1/2018
31,FERTILISERS.,11.47,7/1/2018
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",239.11,7/1/2018
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",163.3,7/1/2018
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",43.74,7/1/2018
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,16.79,7/1/2018
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,13.03,7/1/2018
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.95,7/1/2018
38,MISCELLANEOUS CHEMICAL PRODUCTS.,301.24,7/1/2018
39,PLASTIC AND ARTICLES THEREOF.,628.01,7/1/2018
40,RUBBER AND ARTICLES THEREOF.,259.29,7/1/2018
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,60.69,7/1/2018
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",214.81,7/1/2018
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",1.22,7/1/2018
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,35.76,7/1/2018
45,CORK AND ARTICLES OF CORK.,0.3,7/1/2018
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",2.09,7/1/2018
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.14,7/1/2018
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",158.7,7/1/2018
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",29.11,7/1/2018
50,SILK,5.84,7/1/2018
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",10.94,7/1/2018
52,COTTON.,671.62,7/1/2018
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,31.46,7/1/2018
54,MAN-MADE FILAMENTS.,167.68,7/1/2018
55,MAN-MADE STAPLE FIBRES.,146.66,7/1/2018
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",34.61,7/1/2018
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,134.8,7/1/2018
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,32.54,7/1/2018
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",19.73,7/1/2018
60,KNITTED OR CROCHETED FABRICS.,28.14,7/1/2018
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",653.73,7/1/2018
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",621.7,7/1/2018
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,437.92,7/1/2018
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",268.76,7/1/2018
65,HEADGEAR AND PARTS THEREOF.,3.39,7/1/2018
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.2,7/1/2018
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,13.76,7/1/2018
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",123.31,7/1/2018
69,CERAMIC PRODUCTS.,103.57,7/1/2018
70,GLASS AND GLASSWARE.,70.11,7/1/2018
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","3,212.05",7/1/2018
72,IRON AND STEEL,805.17,7/1/2018
73,ARTICLES OF IRON OR STEEL,539.72,7/1/2018
74,COPPER AND ARTICLES THEREOF.,51.05,7/1/2018
75,NICKEL AND ARTICLES THEREOF.,5.7,7/1/2018
76,ALUMINIUM AND ARTICLES THEREOF.,473.28,7/1/2018
78,LEAD AND ARTICLES THEREOF.,31.24,7/1/2018
79,ZINC AND ARTICLES THEREOF.,35.67,7/1/2018
80,TIN AND ARTICLES THEREOF.,0.84,7/1/2018
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,5.84,7/1/2018
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",68.1,7/1/2018
83,MISCELLANEOUS ARTICLES OF BASE METAL.,48.72,7/1/2018
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","1,675.33",7/1/2018
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",969.98,7/1/2018
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",36.13,7/1/2018
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.","1,465.24",7/1/2018
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",153.25,7/1/2018
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",43.8,7/1/2018
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",276.06,7/1/2018
91,CLOCKS AND WATCHES AND PARTS THEREOF.,7.43,7/1/2018
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,1.32,7/1/2018
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,6.02,7/1/2018
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",137.4,7/1/2018
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",39.43,7/1/2018
96,MISCELLANEOUS MANUFACTURED ARTICLES.,47.21,7/1/2018
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,12.19,7/1/2018
98,PROJECT GOODS; SOME SPECIAL USES.,8.07,7/1/2018
99,MISCELLANEOUS GOODS.,14.95,7/1/2018
1,LIVE ANIMALS.,3.78,8/1/2018
2,MEAT AND EDIBLE MEAT OFFAL.,364.44,8/1/2018
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",515.21,8/1/2018
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",31.55,8/1/2018
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",13.61,8/1/2018
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,7.77,8/1/2018
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,121.91,8/1/2018
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,93.63,8/1/2018
9,"COFFEE, TEA, MATE AND SPICES.",232.7,8/1/2018
10,CEREALS.,568.4,8/1/2018
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,28.57,8/1/2018
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",141.89,8/1/2018
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",94.27,8/1/2018
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,4.33,8/1/2018
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,87.21,8/1/2018
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",35.41,8/1/2018
17,SUGARS AND SUGAR CONFECTIONERY.,101.73,8/1/2018
18,COCOA AND COCOA PREPARATIONS.,17.08,8/1/2018
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",46.23,8/1/2018
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",50.37,8/1/2018
21,MISCELLANEOUS EDIBLE PREPARATIONS.,68.67,8/1/2018
22,"BEVERAGES, SPIRITS AND VINEGAR.",28.44,8/1/2018
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,150.14,8/1/2018
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,82.17,8/1/2018
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",194.7,8/1/2018
26,"ORES, SLAG AND ASH.",80.35,8/1/2018
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","3,874.68",8/1/2018
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",183.93,8/1/2018
29,ORGANIC CHEMICALS,"1,623.11",8/1/2018
30,PHARMACEUTICAL PRODUCTS,"1,317.71",8/1/2018
31,FERTILISERS.,19.59,8/1/2018
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",330.89,8/1/2018
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",162.11,8/1/2018
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",53.53,8/1/2018
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,20.9,8/1/2018
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,7.59,8/1/2018
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.65,8/1/2018
38,MISCELLANEOUS CHEMICAL PRODUCTS.,404.56,8/1/2018
39,PLASTIC AND ARTICLES THEREOF.,724.88,8/1/2018
40,RUBBER AND ARTICLES THEREOF.,292.93,8/1/2018
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,57.63,8/1/2018
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",228.32,8/1/2018
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",1.57,8/1/2018
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,37.47,8/1/2018
45,CORK AND ARTICLES OF CORK.,0.24,8/1/2018
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",2.34,8/1/2018
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.29,8/1/2018
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",184.35,8/1/2018
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",30.53,8/1/2018
50,SILK,6.79,8/1/2018
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",17.18,8/1/2018
52,COTTON.,617.89,8/1/2018
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,34.08,8/1/2018
54,MAN-MADE FILAMENTS.,215.45,8/1/2018
55,MAN-MADE STAPLE FIBRES.,174.46,8/1/2018
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",38.77,8/1/2018
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,148.44,8/1/2018
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,31.55,8/1/2018
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",23.86,8/1/2018
60,KNITTED OR CROCHETED FABRICS.,36.03,8/1/2018
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",685.57,8/1/2018
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",607.67,8/1/2018
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,518.62,8/1/2018
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",274,8/1/2018
65,HEADGEAR AND PARTS THEREOF.,3.25,8/1/2018
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.24,8/1/2018
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,11.37,8/1/2018
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",138.05,8/1/2018
69,CERAMIC PRODUCTS.,135.76,8/1/2018
70,GLASS AND GLASSWARE.,84.84,8/1/2018
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","3,346.87",8/1/2018
72,IRON AND STEEL,"1,053.95",8/1/2018
73,ARTICLES OF IRON OR STEEL,691.22,8/1/2018
74,COPPER AND ARTICLES THEREOF.,72.37,8/1/2018
75,NICKEL AND ARTICLES THEREOF.,6.46,8/1/2018
76,ALUMINIUM AND ARTICLES THEREOF.,502.17,8/1/2018
78,LEAD AND ARTICLES THEREOF.,33.04,8/1/2018
79,ZINC AND ARTICLES THEREOF.,30.59,8/1/2018
80,TIN AND ARTICLES THEREOF.,0.81,8/1/2018
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,6.29,8/1/2018
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",78.27,8/1/2018
83,MISCELLANEOUS ARTICLES OF BASE METAL.,55.8,8/1/2018
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","1,861.44",8/1/2018
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.","1,075.12",8/1/2018
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",52.95,8/1/2018
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.","1,640.84",8/1/2018
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",157,8/1/2018
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",42.32,8/1/2018
