HSCode,Commodity,Value,Date
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.32,5/1/2010
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,101.87,5/1/2010
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",142.46,5/1/2010
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",51.7,5/1/2010
50,SILK,41.62,5/1/2010
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",34.36,5/1/2010
52,COTTON.,49.42,5/1/2010
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,8.14,5/1/2010
54,MAN-MADE FILAMENTS.,65.56,5/1/2010
55,MAN-MADE STAPLE FIBRES.,42.85,5/1/2010
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",11.11,5/1/2010
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,5.79,5/1/2010
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,8.27,5/1/2010
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",60.78,5/1/2010
60,KNITTED OR CROCHETED FABRICS.,19.6,5/1/2010
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",4.65,5/1/2010
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",7.52,5/1/2010
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,20.32,5/1/2010
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",19.09,5/1/2010
65,HEADGEAR AND PARTS THEREOF.,0.77,5/1/2010
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",2.61,5/1/2010
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.99,5/1/2010
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",31.38,5/1/2010
69,CERAMIC PRODUCTS.,43.77,5/1/2010
70,GLASS AND GLASSWARE.,47.68,5/1/2010
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","3,969.34",5/1/2010
72,IRON AND STEEL,"1,144.03",5/1/2010
73,ARTICLES OF IRON OR STEEL,288.26,5/1/2010
74,COPPER AND ARTICLES THEREOF.,164.3,5/1/2010
75,NICKEL AND ARTICLES THEREOF.,88.9,5/1/2010
76,ALUMINIUM AND ARTICLES THEREOF.,226.02,5/1/2010
78,LEAD AND ARTICLES THEREOF.,61.58,5/1/2010
79,ZINC AND ARTICLES THEREOF.,31.35,5/1/2010
80,TIN AND ARTICLES THEREOF.,15.49,5/1/2010
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,21.83,5/1/2010
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",52.81,5/1/2010
83,MISCELLANEOUS ARTICLES OF BASE METAL.,36.12,5/1/2010
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","2,310.61",5/1/2010
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.","2,303.21",5/1/2010
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",20.9,5/1/2010
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",323.78,5/1/2010
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",602.76,5/1/2010
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",189.35,5/1/2010
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",459.45,5/1/2010
91,CLOCKS AND WATCHES AND PARTS THEREOF.,14.6,5/1/2010
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,2.54,5/1/2010
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.23,5/1/2010
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",64.13,5/1/2010
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",25.09,5/1/2010
96,MISCELLANEOUS MANUFACTURED ARTICLES.,26.25,5/1/2010
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,5.05,5/1/2010
98,PROJECT GOODS; SOME SPECIAL USES.,476.7,5/1/2010
99,MISCELLANEOUS GOODS.,365.73,5/1/2010
1,LIVE ANIMALS.,0.13,6/1/2010
2,MEAT AND EDIBLE MEAT OFFAL.,0.06,6/1/2010
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",3.05,6/1/2010
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",30.44,6/1/2010
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",4.17,6/1/2010
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.83,6/1/2010
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,156.05,6/1/2010
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,130.28,6/1/2010
9,"COFFEE, TEA, MATE AND SPICES.",25.42,6/1/2010
10,CEREALS.,5.45,6/1/2010
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,1.73,6/1/2010
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",12.74,6/1/2010
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",8.84,6/1/2010
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.79,6/1/2010
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,497.45,6/1/2010
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.3,6/1/2010
17,SUGARS AND SUGAR CONFECTIONERY.,110.31,6/1/2010
18,COCOA AND COCOA PREPARATIONS.,7.25,6/1/2010
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",2.51,6/1/2010
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",6.24,6/1/2010
21,MISCELLANEOUS EDIBLE PREPARATIONS.,7.38,6/1/2010
22,"BEVERAGES, SPIRITS AND VINEGAR.",13.4,6/1/2010
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,16.79,6/1/2010
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,1.32,6/1/2010
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",170.57,6/1/2010
26,"ORES, SLAG AND ASH.",448.02,6/1/2010
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","9,000.62",6/1/2010
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",318.5,6/1/2010
29,ORGANIC CHEMICALS,912.82,6/1/2010
30,PHARMACEUTICAL PRODUCTS,123.43,6/1/2010
31,FERTILISERS.,811.94,6/1/2010
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",91.35,6/1/2010
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",37.09,6/1/2010
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",35.49,6/1/2010
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,20.59,6/1/2010
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.36,6/1/2010
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,15.49,6/1/2010
38,MISCELLANEOUS CHEMICAL PRODUCTS.,252.03,6/1/2010
39,PLASTIC AND ARTICLES THEREOF.,598.65,6/1/2010
40,RUBBER AND ARTICLES THEREOF.,219.42,6/1/2010
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,52.77,6/1/2010
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",11.9,6/1/2010
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.68,6/1/2010
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,164.04,6/1/2010
45,CORK AND ARTICLES OF CORK.,0.43,6/1/2010
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.29,6/1/2010
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,92.06,6/1/2010
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",161.15,6/1/2010
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",44.62,6/1/2010
50,SILK,22.48,6/1/2010
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",33.4,6/1/2010
52,COTTON.,40.93,6/1/2010
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,12.2,6/1/2010
54,MAN-MADE FILAMENTS.,42.73,6/1/2010
55,MAN-MADE STAPLE FIBRES.,31.5,6/1/2010
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",10.74,6/1/2010
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,5.02,6/1/2010
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,9.01,6/1/2010
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",50.01,6/1/2010
60,KNITTED OR CROCHETED FABRICS.,21.65,6/1/2010
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",5.2,6/1/2010
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",6.4,6/1/2010
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,20.03,6/1/2010
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",17.23,6/1/2010
65,HEADGEAR AND PARTS THEREOF.,0.67,6/1/2010
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.99,6/1/2010
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,1.12,6/1/2010
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",31.97,6/1/2010
69,CERAMIC PRODUCTS.,42.54,6/1/2010
70,GLASS AND GLASSWARE.,49.78,6/1/2010
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","4,825.67",6/1/2010
72,IRON AND STEEL,953.49,6/1/2010
73,ARTICLES OF IRON OR STEEL,222.4,6/1/2010
74,COPPER AND ARTICLES THEREOF.,144.47,6/1/2010
75,NICKEL AND ARTICLES THEREOF.,48.12,6/1/2010
76,ALUMINIUM AND ARTICLES THEREOF.,175.03,6/1/2010
78,LEAD AND ARTICLES THEREOF.,54.37,6/1/2010
79,ZINC AND ARTICLES THEREOF.,20.63,6/1/2010
80,TIN AND ARTICLES THEREOF.,12.66,6/1/2010
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,16.94,6/1/2010
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",42.11,6/1/2010
83,MISCELLANEOUS ARTICLES OF BASE METAL.,38.12,6/1/2010
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","2,319.39",6/1/2010
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.","2,476.43",6/1/2010
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",21.38,6/1/2010
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",322.44,6/1/2010
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",258.7,6/1/2010
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",108.84,6/1/2010
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",493.73,6/1/2010
91,CLOCKS AND WATCHES AND PARTS THEREOF.,18.47,6/1/2010
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,1.71,6/1/2010
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.26,6/1/2010
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",68.75,6/1/2010
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",26.22,6/1/2010
96,MISCELLANEOUS MANUFACTURED ARTICLES.,28.73,6/1/2010
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.96,6/1/2010
98,PROJECT GOODS; SOME SPECIAL USES.,618.41,6/1/2010
99,MISCELLANEOUS GOODS.,246.99,6/1/2010
1,LIVE ANIMALS.,0.58,7/1/2010
2,MEAT AND EDIBLE MEAT OFFAL.,0.08,7/1/2010
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",3.81,7/1/2010
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",8.26,7/1/2010
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",1.67,7/1/2010
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.93,7/1/2010
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,193.32,7/1/2010
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,144.5,7/1/2010
9,"COFFEE, TEA, MATE AND SPICES.",26.19,7/1/2010
10,CEREALS.,15.23,7/1/2010
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,2.44,7/1/2010
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",16.58,7/1/2010
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",11.05,7/1/2010
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.67,7/1/2010
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,617.55,7/1/2010
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.15,7/1/2010
17,SUGARS AND SUGAR CONFECTIONERY.,96.79,7/1/2010
18,COCOA AND COCOA PREPARATIONS.,9.94,7/1/2010
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",3.06,7/1/2010
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",6.18,7/1/2010
21,MISCELLANEOUS EDIBLE PREPARATIONS.,6.26,7/1/2010
22,"BEVERAGES, SPIRITS AND VINEGAR.",42.78,7/1/2010
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,14.28,7/1/2010
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,1,7/1/2010
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",171.6,7/1/2010
26,"ORES, SLAG AND ASH.",335.32,7/1/2010
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","9,318.71",7/1/2010
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",376.67,7/1/2010
29,ORGANIC CHEMICALS,"1,097.68",7/1/2010
30,PHARMACEUTICAL PRODUCTS,135.01,7/1/2010
31,FERTILISERS.,"1,166.25",7/1/2010
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",112.97,7/1/2010
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",34.35,7/1/2010
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",35.49,7/1/2010
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,21.46,7/1/2010
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.86,7/1/2010
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,24.12,7/1/2010
38,MISCELLANEOUS CHEMICAL PRODUCTS.,289.45,7/1/2010
39,PLASTIC AND ARTICLES THEREOF.,649.19,7/1/2010
40,RUBBER AND ARTICLES THEREOF.,262.48,7/1/2010
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,43.83,7/1/2010
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",11.94,7/1/2010
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.71,7/1/2010
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,167.46,7/1/2010
45,CORK AND ARTICLES OF CORK.,0.41,7/1/2010
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.29,7/1/2010
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,93.92,7/1/2010
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",181.4,7/1/2010
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",33.61,7/1/2010
50,SILK,39.03,7/1/2010
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",30.69,7/1/2010
52,COTTON.,34.92,7/1/2010
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,9.96,7/1/2010
54,MAN-MADE FILAMENTS.,54.19,7/1/2010
55,MAN-MADE STAPLE FIBRES.,36.33,7/1/2010
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",11.54,7/1/2010
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,6.86,7/1/2010
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,9.36,7/1/2010
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",59.94,7/1/2010
60,KNITTED OR CROCHETED FABRICS.,24.32,7/1/2010
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",6.27,7/1/2010
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",9.79,7/1/2010
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,23.47,7/1/2010
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",17.9,7/1/2010
65,HEADGEAR AND PARTS THEREOF.,0.83,7/1/2010
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.52,7/1/2010
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,1.06,7/1/2010
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",30.63,7/1/2010
69,CERAMIC PRODUCTS.,54.89,7/1/2010
70,GLASS AND GLASSWARE.,57.25,7/1/2010
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","4,883.52",7/1/2010
72,IRON AND STEEL,"1,045.15",7/1/2010
73,ARTICLES OF IRON OR STEEL,268.72,7/1/2010
74,COPPER AND ARTICLES THEREOF.,157.9,7/1/2010
75,NICKEL AND ARTICLES THEREOF.,50.53,7/1/2010
76,ALUMINIUM AND ARTICLES THEREOF.,189.58,7/1/2010
78,LEAD AND ARTICLES THEREOF.,59.77,7/1/2010
79,ZINC AND ARTICLES THEREOF.,23.22,7/1/2010
80,TIN AND ARTICLES THEREOF.,9.88,7/1/2010
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,15.7,7/1/2010
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",59.83,7/1/2010
83,MISCELLANEOUS ARTICLES OF BASE METAL.,41.42,7/1/2010
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","2,502.75",7/1/2010
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.","2,106.39",7/1/2010
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",17.16,7/1/2010
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",351.34,7/1/2010
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",174.56,7/1/2010
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",48.59,7/1/2010
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",498.72,7/1/2010
91,CLOCKS AND WATCHES AND PARTS THEREOF.,17.67,7/1/2010
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,2.09,7/1/2010
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,1.35,7/1/2010
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",76.44,7/1/2010
