Date,HSCode,Commodity_x,Import_Value,Commodity_y,Export_Value
2017-01-01,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",651.72,"SHIPS, BOATS AND FLOATING STRUCTURES.",318.15
2017-01-01,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",616.85,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",209.41
2017-01-01,91,CLOCKS AND WATCHES AND PARTS THEREOF.,18.4,CLOCKS AND WATCHES AND PARTS THEREOF.,6.68
2017-01-01,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,2.94,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.98
2017-01-01,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.48,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,15.89
2017-01-01,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",116.28,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",114.28
2017-01-01,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",38.81,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",20.35
2017-01-01,96,MISCELLANEOUS MANUFACTURED ARTICLES.,39.52,MISCELLANEOUS MANUFACTURED ARTICLES.,41.61
2017-01-01,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,2.35,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,5.51
2017-01-01,98,PROJECT GOODS; SOME SPECIAL USES.,175.49,PROJECT GOODS; SOME SPECIAL USES.,11.34
2017-01-01,99,MISCELLANEOUS GOODS.,245.11,MISCELLANEOUS GOODS.,10.41
2017-02-01,1,LIVE ANIMALS.,0.29,LIVE ANIMALS.,7.16
2017-02-01,2,MEAT AND EDIBLE MEAT OFFAL.,0.33,MEAT AND EDIBLE MEAT OFFAL.,357.85
2017-02-01,3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",4.93,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",366.06
2017-02-01,4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",1.56,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",26.89
2017-02-01,5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",3.43,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",6.91
2017-02-01,6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.69,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,8.56
2017-02-01,7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,429.53,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,90.57
2017-02-01,8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,259.51,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,197.99
2017-02-01,9,"COFFEE, TEA, MATE AND SPICES.",65.66,"COFFEE, TEA, MATE AND SPICES.",274.27
2017-02-01,10,CEREALS.,329.98,CEREALS.,583.66
2017-02-01,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,5.54,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,16.39
2017-02-01,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",29.5,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",172.24
2017-02-01,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",19.62,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",84.53
2017-02-01,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,3.44,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,5.33
2017-02-01,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,945.04,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,85.95
2017-02-01,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.22,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",24.01
2017-02-01,17,SUGARS AND SUGAR CONFECTIONERY.,51.0,SUGARS AND SUGAR CONFECTIONERY.,117.81
2017-02-01,18,COCOA AND COCOA PREPARATIONS.,18.04,COCOA AND COCOA PREPARATIONS.,10.28
2017-02-01,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",3.86,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",39.38
2017-02-01,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",8.39,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",45.91
2017-02-01,21,MISCELLANEOUS EDIBLE PREPARATIONS.,12.35,MISCELLANEOUS EDIBLE PREPARATIONS.,51.81
2017-02-01,22,"BEVERAGES, SPIRITS AND VINEGAR.",36.93,"BEVERAGES, SPIRITS AND VINEGAR.",26.28
2017-02-01,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,36.31,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,143.27
2017-02-01,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,2.28,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,100.41
2017-02-01,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",160.41,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",166.83
2017-02-01,26,"ORES, SLAG AND ASH.",558.17,"ORES, SLAG AND ASH.",238.19
2017-02-01,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",9401.56,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",2625.91
2017-02-01,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",346.09,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",127.61
2017-02-01,29,ORGANIC CHEMICALS,1358.17,ORGANIC CHEMICALS,1049.23
2017-02-01,30,PHARMACEUTICAL PRODUCTS,110.3,PHARMACEUTICAL PRODUCTS,897.63
2017-02-01,31,FERTILISERS.,121.93,FERTILISERS.,4.43
2017-02-01,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",143.53,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",205.81
2017-02-01,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",54.05,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",126.03
2017-02-01,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",48.28,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",38.1
2017-02-01,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,26.21,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,17.56
2017-02-01,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,1.23,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,7.56
2017-02-01,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,13.86,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.66
2017-02-01,38,MISCELLANEOUS CHEMICAL PRODUCTS.,394.28,MISCELLANEOUS CHEMICAL PRODUCTS.,270.29
2017-02-01,39,PLASTIC AND ARTICLES THEREOF.,868.7,PLASTIC AND ARTICLES THEREOF.,456.96
2017-02-01,40,RUBBER AND ARTICLES THEREOF.,213.78,RUBBER AND ARTICLES THEREOF.,222.11
2017-02-01,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,48.98,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,68.36
2017-02-01,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",30.81,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",190.46
2017-02-01,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.12,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.93
2017-02-01,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,126.54,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,25.85
2017-02-01,45,CORK AND ARTICLES OF CORK.,0.39,CORK AND ARTICLES OF CORK.,0.32
2017-02-01,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.16,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.98
2017-02-01,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,119.11,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.33
2017-02-01,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",213.97,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",81.96
2017-02-01,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",19.48,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",21.9
2017-02-01,50,SILK,18.43,SILK,5.79
2017-02-01,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",19.98,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",15.39
2017-02-01,52,COTTON.,45.96,COTTON.,682.89
2017-02-01,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,20.93,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,33.7
2017-02-01,54,MAN-MADE FILAMENTS.,52.96,MAN-MADE FILAMENTS.,166.93
2017-02-01,55,MAN-MADE STAPLE FIBRES.,44.06,MAN-MADE STAPLE FIBRES.,190.39
2017-02-01,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",19.92,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",26.48
2017-02-01,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,6.99,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,154.86
2017-02-01,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,11.35,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,30.32
2017-02-01,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",52.91,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",17.18
2017-02-01,60,KNITTED OR CROCHETED FABRICS.,35.29,KNITTED OR CROCHETED FABRICS.,25.01
2017-02-01,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",19.12,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",717.0
2017-02-01,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",27.26,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",890.3
2017-02-01,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,22.21,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,399.67
2017-02-01,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",45.15,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",226.07
2017-02-01,65,HEADGEAR AND PARTS THEREOF.,1.27,HEADGEAR AND PARTS THEREOF.,3.28
2017-02-01,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",2.93,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.11
2017-02-01,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.83,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,18.98
2017-02-01,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",57.22,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",113.26
2017-02-01,69,CERAMIC PRODUCTS.,40.08,CERAMIC PRODUCTS.,89.63
2017-02-01,70,GLASS AND GLASSWARE.,81.76,GLASS AND GLASSWARE.,46.3
2017-02-01,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",5910.82,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",4027.35
2017-02-01,72,IRON AND STEEL,675.52,IRON AND STEEL,932.74
2017-02-01,73,ARTICLES OF IRON OR STEEL,271.05,ARTICLES OF IRON OR STEEL,535.11
2017-02-01,74,COPPER AND ARTICLES THEREOF.,280.78,COPPER AND ARTICLES THEREOF.,260.5
2017-02-01,75,NICKEL AND ARTICLES THEREOF.,32.82,NICKEL AND ARTICLES THEREOF.,2.32
2017-02-01,76,ALUMINIUM AND ARTICLES THEREOF.,261.15,ALUMINIUM AND ARTICLES THEREOF.,271.85
2017-02-01,78,LEAD AND ARTICLES THEREOF.,53.37,LEAD AND ARTICLES THEREOF.,33.16
2017-02-01,79,ZINC AND ARTICLES THEREOF.,39.6,ZINC AND ARTICLES THEREOF.,74.96
2017-02-01,80,TIN AND ARTICLES THEREOF.,11.13,TIN AND ARTICLES THEREOF.,1.27
2017-02-01,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,30.44,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,3.62
2017-02-01,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",64.06,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",61.83
2017-02-01,83,MISCELLANEOUS ARTICLES OF BASE METAL.,60.93,MISCELLANEOUS ARTICLES OF BASE METAL.,43.42
2017-02-01,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2572.62,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",1215.83
2017-02-01,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",3123.12,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",638.9
2017-02-01,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",19.99,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",13.59
2017-02-01,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",348.4,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",1246.45
2017-02-01,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",1197.19,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",234.64
2017-02-01,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",640.98,"SHIPS, BOATS AND FLOATING STRUCTURES.",1149.55
2017-02-01,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",602.33,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",220.6
2017-02-01,91,CLOCKS AND WATCHES AND PARTS THEREOF.,20.7,CLOCKS AND WATCHES AND PARTS THEREOF.,6.41
2017-02-01,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,2.22,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.76
2017-02-01,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,2.48,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,9.44
2017-02-01,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",131.82,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",108.3
2017-02-01,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",42.18,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",21.52
2017-02-01,96,MISCELLANEOUS MANUFACTURED ARTICLES.,30.81,MISCELLANEOUS MANUFACTURED ARTICLES.,40.17
2017-02-01,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.94,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,6.97
2017-02-01,98,PROJECT GOODS; SOME SPECIAL USES.,133.66,PROJECT GOODS; SOME SPECIAL USES.,2.05
2017-02-01,99,MISCELLANEOUS GOODS.,410.82,MISCELLANEOUS GOODS.,19.95
2017-03-01,1,LIVE ANIMALS.,0.72,LIVE ANIMALS.,8.75
2017-03-01,2,MEAT AND EDIBLE MEAT OFFAL.,0.39,MEAT AND EDIBLE MEAT OFFAL.,392.95
2017-03-01,3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",4.64,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",458.77
2017-03-01,4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",3.07,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",36.62
2017-03-01,5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",1.99,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",4.28
2017-03-01,6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.42,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,6.81
2017-03-01,7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,321.39,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,124.1
2017-03-01,8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,266.08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,254.01
2017-03-01,9,"COFFEE, TEA, MATE AND SPICES.",78.96,"COFFEE, TEA, MATE AND SPICES.",370.33
2017-03-01,10,CEREALS.,306.61,CEREALS.,657.52
2017-03-01,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,7.08,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,19.68
2017-03-01,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",31.61,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",178.63
2017-03-01,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",22.05,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",107.99
2017-03-01,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,2.17,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,8.61
2017-03-01,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,1065.47,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,99.38
2017-03-01,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.32,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",32.62
2017-03-01,17,SUGARS AND SUGAR CONFECTIONERY.,85.21,SUGARS AND SUGAR CONFECTIONERY.,120.48
2017-03-01,18,COCOA AND COCOA PREPARATIONS.,15.41,COCOA AND COCOA PREPARATIONS.,14.26
2017-03-01,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",4.62,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",45.07
2017-03-01,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",7.38,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",52.46
2017-03-01,21,MISCELLANEOUS EDIBLE PREPARATIONS.,13.64,MISCELLANEOUS EDIBLE PREPARATIONS.,63.76
2017-03-01,22,"BEVERAGES, SPIRITS AND VINEGAR.",78.65,"BEVERAGES, SPIRITS AND VINEGAR.",28.33
2017-03-01,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,44.89,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,153.73
2017-03-01,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,5.91,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,92.94
